563,95
564,98
565,82
566,92
567,95
568,105
569,114
570,102
571,104
572,96
573,96
574,108
575,100
576,108
577,78
578,103
579,116
580,106
581,100
582,108
583,97
584,103
585,87
586,99
587,85
588,102
589,93
590,73
591,103
592,103
593,108
594,105
595,101
596,99
597,102
598,107
599,109
600,106
601,100
602,100
603,108
604,107
605,106
606,95
607,84
608,94
609,87
610,94
611,93
612,96
613,92
614,93
615,108
616,85
617,91
618,112
619,109
620,85
621,87
622,106
623,118
624,117
625,86
626,101
627,92
628,106
629,105
630,96
631,109
632,108
633,101
634,105
635,101
636,101
637,96
638,121
639,111
640,98
641,125
642,106
643,97
644,105
645,107
646,91
647,99
648,97
649,97
650,102
651,111
652,109
653,105
654,100
655,106
656,92
657,106
658,86
659,97
660,85
661,102
662,120
663,117
664,99
665,90
666,92
667,101
668,113
669,108
670,97
671,97
672,94
673,93
674,110
675,97
676,115
677,100
678,95
679,105
680,98
681,104
682,102
683,107
684,107
685,115
686,103
687,102
688,91
689,102
690,94
691,117
692,107
693,97
694,123
695,96
696,92
697,107
698,103
699,90
700,96
701,100
702,82
703,98
704,96
705,115
706,96
707,89
708,100
709,96
710,95
711,112
712,97
713,118
714,113
715,108
716,113
717,96
718,99
719,113
720,117
721,106
722,114
723,108
724,93
725,106
726,110
727,90
728,108
729,97
730,92
731,90
732,107
733,113
734,83
735,114
736,95
737,102
738,96
739,102
740,101
741,88
742,98
743,112
744,119
745,102
746,112
747,102
748,101
749,115
750,115
751,91
752,105
753,86
754,115
755,110
756,98
757,102
758,100
759,82
760,94
761,87
762,114
763,93
764,96
765,106
766,103
767,90
768,91
769,96
770,96
771,95
772,83
773,112
774,100
775,105
776,89
777,97
778,93
779,105
780,97
781,88
782,94
783,80
784,105
785,100
786,110
787,100
788,98
789,99
790,116
791,103
792,110
793,84
794,100
795,109
796,109
797,98
798,84
799,108
800,94
801,98
802,110
803,112
804,115
805,98
806,100
807,99
808,109
809,94
810,92
811,96
812,113
813,96
814,124
815,105
816,127
817,112
818,104
819,89
820,103
821,104
822,108
823,106
824,100
825,101
826,82
827,112
828,95
829,102
830,131
831,97
832,112
833,100
834,95
835,107
836,85
837,93
838,123
839,103
840,110
841,84
842,112
843,84
844,115
845,101
846,95
847,92
848,108
849,114
850,103
851,113
852,102
853,100
854,95
855,113
856,110
857,97
858,98
859,100
860,92
861,93
862,110
863,101
864,85
865,94
866,99
867,91
868,104
869,121
870,111
871,104
872,94
873,94
874,102
875,96
876,99
877,106
878,92
879,97
880,91
881,93
882,82
883,113
884,94
885,116
886,86
887,96
888,97
889,87
890,107
891,88
892,91
893,114
894,97
895,91
896,116
897,101
898,92
899,94
900,97
901,107
902,100
903,82
904,103
905,112
906,98
907,105
908,111
909,127
910,97
911,102
912,109
913,98
914,103
915,107
916,84
917,100
918,100
919,105
920,104
921,90
922,92
923,106
924,105
925,84
926,109
927,79
928,104
929,102
930,100
931,99
932,112
933,118
934,112
935,114
936,97
937,99
938,100
939,96
940,103
941,103
942,94
943,85
944,108
945,106
946,122
947,72
948,99
949,94
950,93
951,100
952,85
953,89
954,87
955,121
956,99
957,108
958,111
959,98
960,108
961,96
962,109
963,97
964,101
965,98
966,99
967,112
968,95
969,102
970,111
971,87
972,97
973,85
974,77
975,97
976,108
977,92
978,82
979,104
980,89
981,96
982,89
983,101
984,104
985,81
986,96
987,106
988,90
989,82
990,107
991,98
992,109
993,96
994,101
995,98
996,94
997,88
998,101
999,89
1000,108
1001,79
1002,87
1003,81
1004,99
1005,95
1006,119
1007,119
1008,97
1009,102
1010,96
1011,89
1012,111
1013,114
1014,102
1015,98
1016,96
1017,99
1018,87
1019,106
1020,93
1021,89
1022,125
1023,87
1024,89
1025,95
1026,92
1027,95
1028,108
1029,87
1030,96
1031,96
1032,82
1033,113
1034,97
1035,107
1036,101
1037,98
1038,100
1039,100
1040,106
1041,106
1042,96
1043,92
1044,95
1045,106
1046,103
1047,114
1048,108
1049,100
1050,102
1051,87
1052,104
1053,94
1054,77
1055,113
1056,96
1057,89
1058,102
1059,99
1060,103
1061,108
1062,108
1063,95
1064,109
1065,100
1066,105
1067,99
1068,115
1069,90
1070,123
1071,86
1072,105
1073,83
1074,86
1075,100
1076,90
1077,105
1078,78
1079,98
1080,102
1081,96
1082,90
1083,106
1084,90
1085,99
1086,86
1087,98
1088,94
1089,97
1090,104
1091,91
1092,98
1093,99
1094,92
1095,103
1096,86
1097,78
1098,99
1099,98
1100,95
1101,112
1102,83
1103,102
1104,109
1105,93
1106,97
1107,82
1108,104
1109,101
1110,117
1111,116
1112,97
1113,102
1114,94
1115,102
1116,117
1117,97
1118,103
1119,100
1120,88
1121,90
1122,117
1123,117
1124,103
1125,96
1126,101
1127,96
1128,101
1129,94
1130,112
1131,96
1132,93
1133,105
1134,100
1135,96
1136,85
1137,97
1138,103
1139,82
1140,103
1141,92
1142,111
1143,99
1144,102
1145,116
1146,100
1147,106
1148,122
1149,95
1150,90
1151,97
1152,93
1153,86
1154,84
1155,101
1156,82
1157,99
1158,87
1159,90
1160,120
1161,107
1162,84
1163,108
1164,104
1165,98
1166,116
1167,104
1168,115
1169,94
1170,96
1171,98
1172,99
1173,112
1174,112
1175,110
1176,99
1177,97
1178,92
1179,101
1180,97
1181,118
1182,97
1183,109
1184,86
1185,86
1186,94
1187,89
1188,94
1189,85
1190,114
1191,98
1192,103
1193,103
1194,98
1195,84
1196,107
1197,108
1198,107
1199,103
1200,96
1201,114
1202,99
1203,120
1204,98
1205,89
1206,111
1207,101
1208,93
1209,105
1210,89
1211,87
1212,106
1213,101
1214,100
1215,107
1216,100
1217,100
1218,104
1219,116
1220,95
1221,93
1222,103
1223,103
1224,95
1225,99
1226,90
1227,122
1228,103
1229,96
1230,100
1231,81
1232,85
1233,94
1234,98
1235,100
1236,95
1237,111
1238,100
1239,102
1240,107
1241,92
1242,90
1243,93
1244,88
1245,113
1246,95
1247,100
1248,104
1249,102
1250,99
1251,100
1252,108
1253,101
1254,89
1255,92
1256,100
1257,108
1258,91
1259,95
1260,89
1261,100
1262,86
1263,122
1264,74
1265,95
1266,86
1267,122
1268,97
1269,104
1270,92
1271,87
1272,104
1273,85
1274,88
1275,111
1276,118
1277,84
1278,111
1279,99
1280,106
1281,111
1282,107
1283,95
1284,109
1285,105
1286,95
1287,90
1288,85
1289,100
1290,105
1291,82
1292,87
1293,80
1294,99
1295,86
1296,104
1297,101
1298,103
1299,95
1300,118
1301,109
1302,97
1303,104
1304,98
1305,87
1306,134
1307,88
1308,85
1309,76
1310,113
1311,103
1312,100
1313,106
1314,102
1315,106
1316,95
1317,115
1318,73
1319,108
1320,89
1321,97
1322,83
1323,102
1324,115
1325,89
1326,91
1327,82
1328,79
1329,104
1330,107
1331,81
1332,105
1333,96
1334,106
1335,85
1336,112
1337,88
1338,95
1339,93
1340,113
1341,94
1342,105
1343,93
1344,89
1345,85
1346,114
1347,103
1348,113
1349,132
1350,106
1351,109
1352,110
1353,75
1354,98
1355,97
1356,108
1357,122
1358,105
1359,106
1360,89
1361,100
1362,113
1363,99
1364,98
1365,99
1366,86
1367,105
1368,108
1369,102
1370,98
1371,100
1372,104
1373,89
1374,123
1375,99
1376,104
1377,109
1378,108
1379,99
1380,104
1381,89
1382,107
1383,108
1384,106
1385,98
1386,118
1387,86
1388,100
1389,101
1390,90
1391,118
1392,110
1393,96
1394,88
1395,110
1396,91
1397,119
1398,91
1399,98
1400,92
1401,96
1402,91
1403,106
1404,88
1405,80
1406,101
1407,97
1408,88
1409,110
1410,100
1411,84
1412,121
1413,109
1414,90
1415,99
1416,111
1417,98
1418,102
1419,108
1420,105
1421,93
1422,91
1423,111
1424,78
1425,86
1426,80
1427,99
1428,98
1429,103
1430,97
1431,101
1432,95
1433,95
1434,101
1435,115
1436,124
1437,104
1438,100
1439,95
1440,105
1441,88
1442,123
1443,112
1444,112
1445,86
1446,94
1447,111
1448,100
1449,99
1450,93
1451,116
1452,97
1453,119
1454,102
1455,86
1456,112
1457,99
1458,116
1459,78
1460,122
1461,91
1462,84
1463,100
1464,100
1465,113
1466,104
1467,100
1468,88
1469,107
1470,98
1471,90
1472,104
1473,113
1474,104
1475,104
1476,114
1477,116
1478,111
1479,114
1480,88
1481,108
1482,123
1483,110
1484,99
1485,126
1486,103
1487,103
1488,98
1489,83
1490,96
1491,95
1492,98
1493,98
1494,97
1495,112
1496,95
1497,103
1498,72
1499,113
1500,99
1501,101
1502,101
1503,93
1504,97
1505,92
1506,79
1507,107
1508,90
1509,102
1510,106
1511,117
1512,102
1513,95
1514,93
1515,123
1516,96
1517,101
1518,112
1519,90
1520,104
1521,112
1522,101
1523,118
1524,101
1525,102
1526,114
1527,98
1528,75
1529,115
1530,113
1531,111
1532,114
1533,109
1534,94
1535,101
1536,88
1537,99
1538,113
1539,102
1540,96
1541,92
1542,83
1543,98
1544,79
1545,106
1546,97
1547,92
1548,95
1549,104
1550,97
1551,95
1552,91
1553,78
1554,93
1555,100
1556,113
1557,89
1558,96
1559,99
1560,101
1561,96
1562,84
1563,99
1564,109
1565,105
1566,104
1567,99
1568,89
1569,114
1570,104
1571,110
1572,83
1573,78
1574,94
1575,93
1576,93
1577,105
1578,105
1579,93
1580,115
1581,90
1582,115
1583,119
1584,108
1585,105
1586,88
1587,96
1588,80
1589,94
1590,98
1591,110
1592,99
1593,90
1594,86
1595,86
1596,90
1597,108
1598,94
1599,112
1600,99
1601,90
1602,95
1603,116
1604,93
1605,100
1606,108
1607,108
1608,103
1609,96
1610,98
1611,108
1612,104
1613,111
1614,95
1615,105
1616,94
1617,77
1618,103
1619,97
1620,114
1621,102
1622,108
1623,99
1624,123
1625,92
1626,82
1627,98
1628,99
1629,84
1630,96
1631,120
1632,106
1633,101
1634,106
1635,108
1636,94
1637,103
1638,106
1639,92
1640,79
1641,103
1642,99
1643,116
1644,97
1645,107
1646,86
1647,112
1648,115
1649,99
1650,95
1651,93
1652,99
1653,80
1654,91
1655,89
1656,97
1657,100
1658,106
1659,109
1660,90
1661,95
1662,101
1663,87
1664,90
1665,111
1666,104
1667,117
1668,107
1669,103
1670,101
1671,93
1672,107
1673,98
1674,123
1675,107
1676,99
1677,90
1678,105
1679,116
1680,109
1681,98
1682,104
1683,100
1684,101
1685,96
1686,99
1687,111
1688,95
1689,98
1690,105
1691,97
1692,93
1693,106
1694,92
1695,91
1696,107
1697,99
1698,93
1699,91
1700,94
1701,116
1702,105
1703,96
1704,103
1705,89
1706,96
1707,103
1708,105
1709,92
1710,93
1711,92
1712,99
1713,95
1714,103
1715,110
1716,106
1717,99
1718,117
1719,95
1720,96
1721,118
1722,103
1723,91
1724,91
1725,87
1726,103
1727,113
1728,107
1729,96
1730,107
1731,100
1732,104
1733,91
1734,111
1735,87
1736,102
1737,95
1738,104
1739,88
1740,91
1741,94
1742,105
1743,107
1744,108
1745,113
1746,107
1747,109
1748,96
1749,85
1750,90
1751,90
1752,99
1753,109
1754,95
1755,94
1756,97
1757,85
1758,106
1759,92
1760,89
1761,106
1762,126
1763,106
1764,94
1765,111
1766,98
1767,87
1768,98
1769,94
1770,103
1771,92
1772,99
1773,106
1774,73
1775,109
1776,81
1777,96
1778,111
1779,81
1780,99
1781,103
1782,102
1783,101
1784,101
1785,89
1786,117
1787,82
1788,102
1789,83
1790,109
1791,99
1792,102
1793,95
1794,81
1795,96
1796,102
1797,102
1798,93
1799,115
1800,118
1801,110
1802,94
1803,113
1804,106
1805,88
1806,111
1807,99
1808,93
1809,90
1810,102
1811,100
1812,119
1813,103
1814,93
1815,100
1816,98
1817,113
1818,103
1819,110
1820,112
1821,112
1822,98
1823,107
1824,107
1825,81
1826,99
1827,92
1828,102
1829,106
1830,88
1831,100
1832,105
1833,96
1834,100
1835,116
1836,98
1837,108
1838,105
1839,98
1840,95
1841,108
1842,99
1843,106
1844,104
1845,99
1846,99
1847,125
1848,100
1849,103
1850,103
1851,91
1852,104
1853,106
1854,110
1855,94
1856,95
1857,95
1858,97
1859,97
1860,104
1861,112
1862,90
1863,98
1864,97
1865,88
1866,96
1867,117
1868,121
1869,89
1870,80
1871,98
1872,116
1873,99
1874,84
1875,96
1876,96
1877,99
1878,93
1879,89
1880,94
1881,116
1882,96
1883,99
1884,102
1885,111
1886,108
1887,99
1888,97
1889,93
1890,127
1891,85
1892,93
1893,105
1894,83
1895,92
1896,109
1897,79
1898,87
1899,103
1900,87
1901,116
1902,104
1903,103
1904,98
1905,107
1906,94
1907,112
1908,90
1909,100
1910,106
1911,100
1912,95
1913,114
1914,99
1915,123
1916,89
1917,83
1918,120
1919,101
1920,126
1921,110
1922,111
1923,113
1924,89
1925,104
1926,97
1927,111
1928,100
1929,95
1930,104
1931,111
1932,90
1933,106
1934,114
1935,87
1936,103
1937,82
1938,93
1939,95
1940,106
1941,86
1942,130
1943,101
1944,75
1945,115
1946,88
1947,116
1948,109
1949,113
1950,106
1951,109
1952,98
1953,85
1954,89
1955,90
1956,95
1957,99
1958,105
1959,89
1960,114
1961,93
1962,103
1963,103
1964,89
1965,109
1966,91
1967,97
1968,114
1969,94
1970,100
1971,87
1972,88
1973,89
1974,111
1975,84
1976,109
1977,95
1978,103
1979,109
1980,120
1981,111
1982,114
1983,88
1984,83
1985,103
1986,78
1987,109
1988,119
1989,93
1990,109
1991,102
1992,115
1993,87
1994,103
1995,127
1996,97
1997,96
1998,90
1999,102
2000,106
2001,100
2002,91
2003,101
2004,116
2005,84
2006,78
2007,110
2008,107
2009,85
2010,107
2011,89
2012,105
2013,82
2014,99
2015,106
2016,91
2017,113
2018,112
2019,107
2020,90
2021,120
2022,106
2023,78
2024,109
2025,94
2026,107
2027,106
2028,106
2029,103
2030,91
2031,103
2032,101
2033,99
2034,79
2035,99
2036,108
2037,101
2038,92
2039,111
2040,100
2041,90
2042,115
2043,102
2044,114
2045,102
2046,97
2047,111
2048,103
2049,114
2050,89
2051,102
2052,89
2053,97
2054,102
2055,83
2056,90
2057,98
2058,106
2059,109
2060,85
2061,114
2062,107
2063,108
2064,107
2065,103
2066,81
2067,128
2068,91
2069,96
2070,77
2071,106
2072,116
2073,93
2074,98
2075,80
2076,98
2077,98
2078,101
2079,101
2080,96
2081,100
2082,104
2083,107
2084,110
2085,97
2086,95
2087,86
2088,111
2089,106
2090,95
2091,106
2092,88
2093,100
2094,99
2095,102
2096,96
2097,84
2098,97
2099,96
2100,101
2101,90
2102,83
2103,120
2104,117
2105,95
2106,100
2107,102
2108,116
2109,86
2110,102
2111,112
2112,104
2113,87
2114,79
2115,95
2116,96
2117,97
2118,90
2119,113
2120,133
2121,105
2122,123
2123,103
2124,120
2125,109
2126,107
2127,102
2128,96
2129,103
2130,109
2131,107
2132,108
2133,107
2134,117
2135,99
2136,92
2137,108
2138,92
2139,92
2140,95
2141,137
2142,94
2143,97
2144,110
2145,103
2146,104
2147,101
2148,90
2149,113
2150,111
2151,116
2152,76
2153,82
2154,85
2155,106
2156,90
2157,111
2158,102
2159,102
2160,98
2161,93
2162,107
2163,109
2164,108
2165,91
2166,117
2167,131
2168,107
2169,107
2170,114
2171,107
2172,98
2173,84
2174,107
2175,85
2176,91
2177,96
2178,89
2179,95
2180,90
2181,86
2182,92
2183,107
2184,105
2185,84
2186,85
2187,97
2188,83
2189,87
2190,132
2191,109
2192,107
2193,98
2194,94
2195,89
2196,98
2197,96
2198,102
2199,84
2200,85
2201,104
2202,91
2203,104
2204,97
2205,92
2206,106
2207,102
2208,86
2209,94
2210,109
2211,86
2212,95
2213,107
2214,93
2215,103
2216,105
2217,98
2218,121
2219,93
2220,97
2221,91
2222,76
2223,84
2224,107
2225,115
2226,105
2227,91
2228,104
2229,110
2230,123
2231,107
2232,103
2233,80
2234,108
2235,99
2236,97
2237,98
2238,97
2239,91
2240,79
2241,95
2242,99
2243,100
2244,94
2245,96
2246,101
2247,93
2248,105
2249,92
2250,108
2251,101
2252,98
2253,97
2254,92
2255,104
2256,95
2257,111
2258,104
2259,109
2260,93
2261,75
2262,82
2263,117
2264,96
2265,102
2266,97
2267,101
2268,105
2269,103
2270,96
2271,103
2272,105
2273,93
2274,104
2275,100
2276,117
2277,103
2278,109
2279,106
2280,98
2281,101
2282,102
2283,98
2284,104
2285,98
2286,95
2287,97
2288,98
2289,98
2290,97
2291,104
2292,117
2293,85
2294,103
2295,86
2296,99
2297,92
2298,103
2299,116
2300,93
2301,94
2302,89
2303,89
2304,102
2305,80
2306,104
2307,109
2308,87
2309,106
2310,93
2311,87
2312,115
2313,106
2314,101
2315,106
2316,111
2317,122
2318,113
2319,87
2320,105
2321,118
2322,98
2323,113
2324,106
2325,107
2326,94
2327,92
2328,86
2329,96
2330,114
2331,107
2332,111
2333,116
2334,98
2335,101
2336,97
2337,113
2338,103
2339,112
2340,107
2341,80
2342,109
2343,108
2344,94
2345,108
2346,110
2347,111
2348,98
2349,82
2350,91
2351,98
2352,93
2353,96
2354,100
2355,87
2356,103
2357,83
2358,106
2359,85
2360,108
2361,97
2362,86
2363,94
2364,94
2365,96
2366,96
2367,84
2368,85
2369,88
2370,97
2371,94
2372,90
2373,112
2374,96
2375,110
2376,101
2377,95
2378,98
2379,106
2380,84
2381,117
2382,108
2383,116
2384,92
2385,93
2386,111
2387,99
2388,96
2389,93
2390,98
2391,94
2392,96
2393,82
2394,109
2395,108
2396,110
2397,114
2398,112
2399,91
2400,90
2401,87
2402,98
2403,101
2404,91
2405,89
2406,92
2407,106
2408,105
2409,108
2410,104
2411,99
2412,110
2413,103
2414,115
2415,105
2416,122
2417,109
2418,79
2419,92
2420,95
2421,95
2422,90
2423,115
2424,104
2425,96
2426,95
2427,99
2428,113
2429,101
2430,86
2431,105
2432,85
2433,95
2434,108
2435,95
2436,96
2437,89
2438,87
2439,85
2440,109
2441,88
2442,84
2443,108
2444,104
2445,130
2446,98
2447,82
2448,102
2449,93
2450,97
2451,104
2452,103
2453,95
2454,118
2455,104
2456,98
2457,94
2458,102
2459,101
2460,116
2461,88
2462,82
2463,89
2464,99
2465,104
2466,107
2467,99
2468,104
2469,108
2470,107
2471,95
2472,99
2473,89
2474,108
2475,109
2476,85
2477,105
2478,101
2479,96
2480,110
2481,103
2482,99
2483,103
2484,94
2485,100
2486,96
2487,109
2488,91
2489,101
2490,90
2491,100
2492,100
2493,101
2494,102
2495,103
2496,111
2497,99
2498,108
2499,93
2500,82
2501,104
2502,98
2503,118
2504,97
2505,111
2506,87
2507,106
2508,96
2509,96
2510,105
2511,85
2512,112
2513,104
2514,114
2515,86
2516,101
2517,98
2518,84
2519,109
2520,93
2521,86
2522,110
2523,87
2524,90
2525,106
2526,107
2527,87
2528,105
2529,95
2530,90
2531,104
2532,125
2533,93
2534,109
2535,95
2536,85
2537,97
2538,98
2539,106
2540,108
2541,94
2542,122
2543,94
2544,98
2545,87
2546,112
2547,91
2548,95
2549,101
2550,96
2551,102
2552,106
2553,96
2554,122
2555,101
2556,108
2557,94
2558,94
2559,94
2560,83
2561,110
2562,102
2563,122
2564,92
2565,100
2566,82
2567,99
2568,115
2569,103
2570,106
2571,99
2572,104
2573,88
2574,84
2575,102
2576,111
2577,97
2578,107
2579,97
2580,110
2581,99
2582,106
2583,94
2584,89
2585,96
2586,92
2587,101
2588,96
2589,93
2590,90
2591,111
2592,106
2593,108
2594,96
2595,115
2596,88
2597,97
2598,101
2599,97
2600,109
2601,100
2602,125
2603,96
2604,105
2605,86
2606,82
2607,88
2608,105
2609,112
2610,101
2611,111
2612,115
2613,87
2614,101
2615,83
2616,90
2617,108
2618,93
2619,99
2620,98
2621,104
2622,92
2623,87
2624,97
2625,110
2626,103
2627,96
2628,101
2629,91
2630,95
2631,117
2632,99
2633,100
2634,91
2635,97
2636,99
2637,90
2638,91
2639,93
2640,88
2641,85
2642,90
2643,96
2644,93
2645,86
2646,106
2647,104
2648,105
2649,92
2650,96
2651,107
2652,97
2653,108
2654,90
2655,98
2656,109
2657,110
2658,104
2659,94
2660,106
2661,101
2662,114
2663,116
2664,94
2665,108
2666,106
2667,90
2668,103
2669,94
2670,97
2671,97
2672,93
2673,103
2674,119
2675,101
2676,109
2677,94
2678,109
2679,91
2680,103
2681,111
2682,107
2683,88
2684,104
2685,99
2686,101
2687,87
2688,95
2689,115
2690,89
2691,90
2692,101
2693,85
2694,103
2695,104
2696,116
2697,100
2698,99
2699,94
2700,100
2701,95
2702,93
2703,100
2704,99
2705,107
2706,97
2707,97
2708,111
2709,98
2710,93
2711,110
2712,93
2713,86
2714,109
2715,89
2716,93
2717,89
2718,94
2719,108
2720,111
2721,103
2722,103
2723,112
2724,93
2725,105
2726,100
2727,109
2728,84
2729,98
2730,99
2731,98
2732,89
2733,107
2734,94
2735,103
2736,110
2737,101
2738,94
2739,73
2740,98
2741,118
2742,96
2743,99
2744,84
2745,88
2746,104
2747,124
2748,94
2749,113
2750,110
2751,97
2752,98
2753,102
2754,94
2755,74
2756,96
2757,84
2758,104
2759,91
2760,89
2761,101
2762,110
2763,91
2764,95
2765,113
2766,105
2767,93
2768,100
2769,107
2770,108
2771,80
2772,96
2773,93
2774,88
2775,109
2776,91
2777,116
2778,101
2779,102
2780,125
2781,89
2782,104
2783,103
2784,94
2785,84
2786,115
2787,100
2788,95
2789,86
2790,93
2791,96
2792,96
2793,98
2794,101
2795,89
2796,92
2797,106
2798,98
2799,118
2800,87
2801,99
2802,101
2803,107
2804,107
2805,95
2806,69
2807,97
2808,104
2809,102
2810,95
2811,94
2812,104
2813,93
2814,105
2815,94
2816,113
2817,110
2818,89
2819,93
2820,109
2821,97
2822,118
2823,101
2824,106
2825,111
2826,89
2827,90
2828,118
2829,102
2830,103
2831,99
2832,99
2833,96
2834,109
2835,99
2836,97
2837,103
2838,115
2839,98
2840,93
2841,109
2842,98
2843,108
2844,88
2845,90
2846,111
2847,115
2848,94
2849,88
2850,87
2851,116
2852,100
2853,107
2854,101
2855,110
2856,119
2857,105
2858,113
2859,102
2860,91
2861,116
2862,93
2863,95
2864,97
2865,108
2866,99
2867,90
2868,96
2869,100
2870,92
2871,111
2872,74
2873,113
2874,118
2875,97
2876,112
2877,86
2878,98
2879,88
2880,99
2881,91
2882,98
2883,89
2884,98
2885,90
2886,91
2887,105
2888,112
2889,123
2890,126
2891,100
2892,105
2893,89
2894,111
2895,106
2896,96
2897,102
2898,112
2899,97
2900,97
2901,107
2902,94
2903,122
2904,95
2905,98
2906,98
2907,111
2908,112
2909,125
2910,103
2911,95
2912,83
2913,111
2914,114
2915,88
2916,105
2917,108
2918,88
2919,91
2920,105
2921,101
2922,107
2923,98
2924,99
2925,95
2926,96
2927,95
2928,96
2929,112
2930,94
2931,85
2932,104
2933,95
2934,112
2935,95
2936,95
2937,97
2938,126
2939,105
2940,76
2941,121
2942,86
2943,127
2944,113
2945,93
2946,105
2947,103
2948,105
2949,85
2950,93
2951,90
2952,99
2953,97
2954,113
2955,87
2956,98
2957,109
2958,111
2959,112
2960,127
2961,107
2962,94
2963,98
2964,95
2965,83
2966,109
2967,113
2968,110
2969,94
2970,98
2971,107
2972,90
2973,85
2974,92
2975,106
2976,102
2977,96
2978,95
2979,103
2980,106
2981,119
2982,101
2983,102
2984,106
2985,98
2986,102
2987,106
2988,96
2989,109
2990,117
2991,94
2992,105
2993,82
2994,100
2995,112
2996,119
2997,105
2998,105
2999,100
